t,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
63.656,-1.11294,-7.81972,3.21313,-99.1966,349.723,-103.489
63.66,-0.743107,-8.22164,3.05432,-87.8109,345.024,-98.2875
63.666,-0.359874,-8.41891,3.01514,-77.544,338.423,-91.9717
63.671,-0.0750241,-8.5279,2.84457,-66.845,330.508,-85.576
63.676,-0.0160335,-8.58255,2.60406,-56.0064,321.541,-78.2162
63.68,0.118623,-8.78063,2.36279,-44.4239,311.658,-70.8417
63.686,0.10827,-9.30132,2.13905,-34.3634,301.021,-64.1736
63.691,0.0634679,-9.79947,2.23791,-27.2567,290.052,-57.3062
63.695,-0.0345867,-10.0347,2.33313,-20.3579,278.839,-49.8495
63.7,-0.0618064,-10.1706,2.25908,-12.5449,267.811,-42.145
63.706,-0.192928,-10.436,2.10586,-4.34637,256.566,-35.2353
63.71,-0.291285,-10.8061,2.01989,3.0164,245.099,-29.3455
63.715,-0.390526,-11.2585,2.11665,8.94306,233.639,-23.756
63.721,-0.551459,-11.6347,2.24958,13.6901,223.196,-18.1533
63.726,-0.738123,-11.9319,2.34037,17.84,213.752,-12.7188
63.73,-0.898381,-12.1989,2.51305,21.5531,205.441,-7.978
63.735,-1.06034,-12.4831,2.61746,24.8908,198.026,-3.71075
63.741,-1.1967,-12.7818,2.69262,27.1857,191.191,0.43657
63.746,-1.29487,-13.0632,2.84047,28.3389,184.345,4.82041
63.75,-1.31803,-13.2623,3.12444,28.8575,177.447,9.22472
63.756,-1.45894,-13.3279,3.291,29.3259,170.037,13.5189
63.761,-1.49719,-13.2818,3.58291,29.9413,162.094,17.9267
63.765,-1.4465,-13.2605,3.85666,30.1452,153.173,22.9588
63.77,-1.67079,-13.2041,3.85607,29.7914,142.955,28.1768
63.776,-1.78221,-12.8343,3.9776,29.9954,132.352,32.9641
63.781,-1.82269,-12.6752,4.00918,29.8614,122.633,36.5778
63.785,-1.84762,-12.7009,4.02836,28.1518,112.959,39.8505
63.791,-1.76569,-12.4399,4.36272,25.3947,102.906,43.9043
63.796,-1.61671,-11.99,4.50675,23.4662,93.3365,48.3128
63.801,-1.46842,-11.5259,4.389,23.1895,83.7286,52.8957
63.805,-1.22752,-11.0893,4.36195,23.3191,73.2968,57.6331
63.811,-1.03511,-10.8219,4.26033,23.6371,62.9094,61.9434
63.816,-1.0627,-10.6593,4.15556,23.4129,53.5307,65.4393
63.82,-1.1181,-10.5711,4.13004,22.0724,46.126,68.0293
63.825,-1.19286,-10.5038,4.1089,19.4569,40.9761,70.6147
63.831,-1.1617,-10.3638,4.1146,16.4722,38.5566,73.182
63.835,-1.05224,-10.1371,4.00845,14.2447,37.5741,75.3691
63.84,-0.884678,-9.88403,3.81222,12.7236,37.3102,76.878
63.846,-0.678922,-9.69726,3.64855,11.4711,37.0706,78.2201
63.851,-0.538584,-9.42563,3.55656,10.2291,36.4958,79.2178
63.855,-0.52848,-9.24396,3.42589,9.27901,35.8973,79.9231
63.86,-0.533856,-9.0904,3.34503,8.62176,35.4822,80.5235
63.865,-0.560251,-8.93991,3.26144,8.51444,35.4027,81.0088
63.87,-0.598144,-8.82718,3.24141,8.09759,35.7206,81.0762
63.875,-0.680104,-8.74819,3.21212,7.63367,36.5315,80.738
63.88,-0.765743,-8.67908,3.17199,7.25583,37.8699,80.2136
63.885,-0.863204,-8.66309,3.13137,6.67822,39.4661,79.2266
63.889,-0.925939,-8.71047,3.07962,5.40959,41.1901,78.0618
63.894,-0.889173,-8.65785,3.24095,3.20514,42.3503,77.0276
63.899,-0.831225,-8.47361,3.37673,1.63627,42.9284,76.0386
63.904,-0.855463,-8.24553,3.35692,1.30901,43.0803,75.1774
63.909,-0.765149,-8.02189,3.35087,2.07753,42.707,74.3957
63.914,-0.724902,-7.84995,3.31804,3.25304,41.4947,73.5664
63.919,-0.730791,-7.7382,3.28806,4.77494,39.6645,72.2672
63.924,-0.797639,-7.73753,3.33123,5.90546,37.4404,70.5714
63.929,-0.919275,-7.76748,3.42716,6.54566,35.6904,68.6913
63.933,-1.09948,-7.77449,3.47776,6.55711,34.6586,66.7745
63.938,-1.20808,-7.7995,3.51834,6.12131,34.4759,64.7752
63.943,-1.25029,-7.81959,3.52981,5.3631,34.6258,62.5287
63.948,-1.25747,-7.85656,3.54265,4.59333,35.3003,59.7823
63.953,-1.27083,-7.87684,3.53397,4.01346,35.5926,56.8617
63.958,-1.2285,-7.90767,3.51176,3.55911,35.576,53.9642
63.963,-1.21401,-7.93322,3.49631,2.96121,35.2412,51.4589
63.968,-1.13798,-7.93534,3.43446,2.3105,34.2326,49.2613
63.972,-1.10374,-7.9134,3.3649,1.81646,32.5914,47.4248
63.977,-1.07537,-7.85942,3.33784,1.29609,30.6135,45.742
63.982,-1.04567,-7.80245,3.33084,0.527526,28.178,44.1291
63.987,-1.00364,-7.69914,3.2944,0.256649,25.1674,42.1176
63.992,-0.933942,-7.61505,3.26815,0.25683,21.962,40.3795
63.997,-0.870283,-7.46426,3.28041,0.539263,18.4339,38.7586
64.002,-0.788529,-7.36287,3.2428,1.38991,14.6308,37.1414
64.006,-0.716083,-7.30627,3.27652,2.43717,10.5815,35.3584
64.011,-0.758787,-7.30707,3.21996,3.53663,6.37965,33.3471
64.016,-0.756345,-7.3985,3.23685,4.72074,2.51274,31.1636
64.021,-0.720279,-7.47257,3.32788,5.60435,-1.26216,28.6218
64.026,-0.69594,-7.58348,3.43317,6.6664,-4.67225,25.7953
64.031,-0.741401,-7.74617,3.52901,7.3146,-7.37957,23.0078
64.036,-0.764043,-7.90839,3.63359,7.99686,-9.4066,20.2625
64.041,-0.723356,-8.06724,3.66716,8.53078,-11.0915,17.4178
64.046,-0.724932,-8.19643,3.7071,8.77778,-12.4122,14.2314
64.051,-0.698414,-8.44642,3.80094,8.68278,-13.601,10.9604
64.055,-0.723385,-8.61671,3.89886,8.41299,-14.7844,7.74366
64.061,-0.744953,-8.82361,3.99514,7.65596,-15.7278,4.58144
64.066,-0.685718,-8.96649,4.10292,6.77643,-16.5963,1.63471
64.07,-0.653491,-9.13041,4.19042,5.77887,-17.6536,-1.26157
64.075,-0.598055,-9.29827,4.28843,5.01133,-19.1031,-4.20197
64.081,-0.573197,-9.5131,4.40574,4.22267,-20.9459,-6.96577
64.085,-0.497488,-9.70133,4.53862,3.26833,-23.0886,-9.61581
64.09,-0.415995,-9.88933,4.59332,1.88509,-25.612,-11.9624
64.096,-0.371306,-10.023,4.70182,0.281921,-28.4602,-13.7506
64.101,-0.309633,-10.0941,4.79418,-1.11538,-31.6375,-15.2555
64.105,-0.211861,-10.1121,4.86822,-2.72069,-35.2823,-16.5606
64.11,-0.168591,-10.1318,4.97699,-4.20253,-39.4136,-17.6263
64.116,-0.092364,-10.1462,5.07825,-5.39832,-44.1165,-18.5382
64.121,0.0399645,-10.1756,5.16773,-6.57592,-49.4301,-19.3312
64.125,0.181026,-10.2669,5.24302,-7.32383,-54.9968,-20.3624
64.131,0.239578,-10.3683,5.3767,-7.94148,-60.914,-21.1459
64.136,0.332082,-10.5081,5.51041,-8.53414,-67.3059,-21.802
64.14,0.385905,-10.6419,5.61603,-9.18435,-73.7109,-22.6418
64.145,0.412007,-10.7729,5.69675,-10.1659,-79.8745,-23.1316
64.151,0.393162,-10.9276,5.78053,-10.832,-86.1101,-24.0393
64.156,0.3291,-11.039,5.82761,-11.489,-91.8098,-24.7652
64.16,0.244146,-11.1384,5.87087,-12.0712,-97.0767,-25.9102
64.166,0.119443,-11.2534,5.88472,-12.5854,-101.824,-27.0934
64.171,-0.00428977,-11.2961,5.91061,-13.4704,-105.716,-28.5253
64.176,-0.207907,-11.2334,5.89518,-14.5288,-108.791,-30.1842
64.18,-0.45542,-11.1905,5.85353,-15.2724,-111.083,-31.9368
64.186,-0.587225,-11.1329,5.79523,-15.7432,-112.994,-34.2886
64.191,-0.763378,-11.0411,5.70388,-15.928,-114.239,-37.0207
64.195,-0.96442,-10.9936,5.58527,-15.7316,-115.215,-39.9928
64.2,-1.12297,-10.9455,5.45809,-15.3332,-115.651,-42.9855
64.206,-1.33429,-10.8208,5.31495,-14.8735,-115.705,-46.0247
64.21,-1.60712,-10.7207,5.20239,-14.0916,-114.853,-49.351
64.215,-1.87016,-10.5776,5.11709,-13.2796,-113.295,-53.0616
64.221,-2.12484,-10.4619,4.9484,-12.3308,-110.712,-57.0502
64.226,-2.39685,-10.3706,4.83938,-11.0135,-107.306,-61.3751
64.23,-2.55835,-10.3215,4.76711,-9.9414,-103.131,-65.5361
64.235,-2.67039,-10.3,4.61454,-8.82906,-98.1253,-69.4445
64.241,-2.85647,-10.2662,4.49702,-7.74481,-92.8075,-73.0628
64.246,-2.97189,-10.1906,4.37666,-6.45368,-86.9921,-76.4766
64.25,-3.03796,-10.0879,4.29932,-5.05274,-80.872,-79.1563
64.255,-3.0823,-9.92651,4.15695,-3.65287,-74.7218,-81.4316
64.26,-3.10766,-9.83807,4.03447,-1.98094,-68.5744,-83.4485
64.265,-3.03719,-9.74803,3.94555,-0.375929,-62.7385,-85.2387
64.27,-2.94673,-9.72597,3.86312,1.44639,-57.1372,-86.5131
64.275,-2.81614,-9.63921,3.9194,3.36872,-51.7521,-87.033
64.28,-2.6596,-9.58779,3.93353,5.10455,-46.838,-86.8729
64.284,-2.45569,-9.55543,3.94051,6.88056,-42.553,-86.3157
64.289,-2.2853,-9.47185,3.97982,8.64849,-38.9931,-85.0961
64.294,-2.0322,-9.42637,4.04684,10.2925,-36.1699,-83.3798
64.299,-1.84268,-9.44939,4.12595,11.9208,-33.7963,-81.4642
64.304,-1.66261,-9.51861,4.19539,13.602,-31.9871,-79.3223
64.309,-1.5013,-9.63016,4.30551,15.1101,-30.599,-76.8731
64.314,-1.30915,-9.71327,4.41514,16.3164,-29.708,-74.1114
64.319,-1.20248,-9.82786,4.47898,17.3677,-29.2299,-71.1906
64.324,-1.09216,-9.91394,4.6001,18.0445,-28.8854,-68.0214
64.328,-0.960132,-9.98983,4.67712,18.754,-28.6721,-64.5287
64.333,-0.935168,-10.0923,4.75137,19.1095,-29.0255,-60.8847
64.338,-0.876313,-10.1523,4.76903,19.0276,-29.4691,-57.1985
64.343,-0.823767,-10.2106,4.76625,19.0979,-30.5038,-53.376
64.348,-0.841211,-10.2675,4.79646,18.8792,-31.971,-49.4119
64.353,-0.792571,-10.2998,4.79466,18.8322,-33.8285,-45.4737
64.358,-0.814962,-10.3533,4.80867,18.4621,-36.1797,-41.7032
64.362,-0.915206,-10.3398,4.77548,17.9634,-38.607,-37.9275
64.367,-1.03727,-10.3391,4.68958,17.3004,-41.1417,-34.0522
64.372,-1.13451,-10.2618,4.5952,16.5572,-43.6563,-30.437
64.377,-1.31232,-10.1522,4.49671,15.9366,-46.2457,-27.0372
64.382,-1.41152,-10.0202,4.42294,15.1653,-48.8928,-23.9105
64.387,-1.56854,-9.92036,4.36003,14.5995,-51.4723,-21.1572
64.392,-1.68338,-9.76926,4.23408,13.9746,-53.6384,-18.8406
64.397,-1.69259,-9.5784,4.04039,13.3406,-55.4992,-16.5834
64.402,-1.63521,-9.3251,4.10299,13.0707,-56.8912,-14.2303
64.406,-1.77825,-9.19169,4.14624,13.3071,-58.7044,-11.2355
64.411,-1.93259,-9.15796,3.96945,12.8841,-62.5705,-7.27971
64.416,-1.94311,-9.10707,3.60796,11.2546,-68.4401,-2.27588
64.421,-1.76989,-8.95231,3.29446,10.9352,-75.4545,3.35196
64.426,-1.81591,-8.75075,3.30406,12.8845,-82.3048,8.03427
64.431,-2.10915,-8.63548,3.41476,15.1963,-87.7036,10.6547
64.436,-2.56034,-8.4665,3.72227,16.1974,-89.085,10.9261
64.441,-2.99459,-8.30481,3.89134,16.1266,-85.2266,9.70008
64.445,-3.2543,-8.19222,3.94877,14.7434,-76.8616,7.50982
64.45,-3.16777,-8.09565,3.84636,13.359,-66.8469,4.33062
64.456,-2.91736,-8.04619,3.67847,12.9568,-57.8102,1.11614
64.46,-2.64901,-8.0912,3.52919,12.8257,-51.6666,-1.14597
64.465,-2.42524,-8.14575,3.43115,12.9049,-48.5769,-2.01944
64.471,-2.26454,-8.20952,3.32489,12.9768,-48.0843,-1.63112
64.476,-2.21349,-8.18271,3.40562,13.5705,-49.0086,-0.45376
64.48,-2.243,-8.15972,3.40527,14.6265,-50.3172,0.808846
64.485,-2.3053,-8.19407,3.38588,15.5682,-51.4447,1.89172
64.491,-2.29097,-8.19869,3.44854,16.2375,-52.3476,3.10465
64.496,-2.22669,-8.23271,3.52946,16.7517,-53.0442,4.20959
64.5,-2.17798,-8.21395,3.60356,17.2793,-53.6911,4.94182
64.506,-2.05816,-8.27246,3.68793,17.4468,-54.2144,5.73758
64.511,-1.99376,-8.33996,3.7887,17.6967,-54.8024,6.1878
64.515,-2.01185,-8.45375,3.8709,18.0063,-55.1998,6.60561
64.52,-1.98179,-8.58066,3.88325,18.0367,-55.5087,7.14522
64.526,-1.95606,-8.64233,3.95596,18.0377,-55.9203,7.59998
64.531,-1.99287,-8.80347,3.95034,17.8887,-56.1822,7.96941
64.535,-1.97432,-8.98558,3.9957,17.9631,-56.131,8.40876
64.541,-1.98857,-9.17645,4.00104,17.939,-56.0679,8.73617
64.546,-2.09622,-9.27868,4.00387,17.8348,-55.7625,9.19307
64.551,-2.18937,-9.39396,3.89331,17.6337,-55.0304,9.91341
64.555,-2.28715,-9.46425,3.65053,17.3526,-54.056,10.7632
64.561,-2.31107,-9.50727,3.49722,17.6933,-53.3168,11.3741
64.566,-2.35088,-9.55651,3.42251,18.4281,-52.8623,11.8413
64.57,-2.31113,-9.59448,3.34435,19.1373,-52.7595,12.2606
64.575,-2.2386,-9.57019,3.41376,19.3078,-52.8978,13.0279
64.581,-2.20263,-9.46622,3.40622,19.418,-52.9896,14.419
64.585,-2.19266,-9.31218,3.37461,19.6993,-53.4569,15.986
64.59,-2.12437,-9.16272,3.36961,20.2075,-54.0823,17.2702
64.596,-2.14086,-9.06385,3.45204,21.0765,-54.8462,18.2891
64.601,-2.14167,-9.02011,3.50964,21.9062,-55.3926,19.3655
64.605,-2.14456,-8.97167,3.52778,22.5224,-55.7311,20.3522
64.61,-2.09651,-8.93012,3.58136,22.9034,-55.621,21.3602
64.616,-2.13759,-8.86399,3.58792,23.1382,-54.9912,22.0527
64.621,-2.20064,-8.83834,3.64085,23.3948,-53.983,22.3667
64.625,-2.24541,-8.78211,3.63655,23.5817,-52.4486,22.1988
64.631,-2.31977,-8.78518,3.60757,23.6995,-50.1804,21.7366
64.636,-2.43556,-8.86461,3.63041,23.6637,-47.5136,21.1522
64.64,-2.43519,-8.91645,3.66899,23.6329,-44.5066,19.9338
64.645,-2.50929,-9.05248,3.67009,23.7344,-41.2757,18.0904
64.65,-2.54971,-9.23836,3.71986,24.0271,-37.6155,15.7916
64.655,-2.59779,-9.53907,3.75637,24.1253,-33.5316,13.4424
64.66,-2.66071,-9.81098,3.79069,24.0774,-28.9279,10.7775
64.665,-2.71663,-9.97635,3.86931,23.6769,-24.0795,7.98274
64.67,-2.7067,-10.297,3.86839,22.9993,-18.9649,5.09356
64.675,-2.72007,-10.5465,3.8824,22.5283,-13.5753,2.01872
64.679,-2.67313,-10.7892,3.91205,21.7175,-8.49519,-1.08982
64.684,-2.58822,-11.0324,3.91869,21.0142,-3.73229,-4.02695
64.689,-2.50874,-11.248,3.96964,20.4397,0.487642,-6.70217
64.694,-2.42544,-11.4086,3.96292,20.1579,4.04984,-9.60468
64.699,-2.37948,-11.675,3.95955,19.9079,7.27343,-12.3714
64.704,-2.38303,-11.8816,4.00087,19.639,10.2813,-15.1776
64.709,-2.32073,-12.089,4.14091,18.9904,13.2122,-17.758
64.714,-2.1923,-12.2382,4.29429,18.0869,15.7717,-19.8874
64.719,-2.02568,-12.4225,4.42865,16.9384,17.6399,-21.7083
64.723,-1.87696,-12.6454,4.50929,15.9791,19.1409,-23.5015
64.728,-1.79313,-12.8565,4.62218,14.9669,19.9683,-24.9868
64.733,-1.71911,-13.0445,4.71741,13.7014,20.6171,-26.0354
64.738,-1.70556,-13.2395,4.73183,12.1583,20.9277,-26.7094
64.743,-1.76681,-13.3971,4.7925,10.3801,21.0681,-27.0948
64.748,-1.75045,-13.4712,4.90082,8.50669,21.2085,-26.9638
64.753,-1.77157,-13.5866,4.94114,6.44041,21.346,-26.6304
64.757,-1.87289,-13.5944,4.90661,4.46657,21.5431,-26.0057
64.762,-1.87402,-13.566,4.90018,2.35131,21.5993,-25.2052
64.767,-1.9689,-13.4992,4.76603,0.346571,21.7233,-24.2615
64.772,-2.11567,-13.3794,4.68572,-1.75644,22.0815,-23.0402
64.777,-2.28568,-13.242,4.51285,-3.62628,22.6546,-21.5019
64.782,-2.47787,-13.0432,4.40773,-5.68981,23.8588,-19.8263
64.787,-2.66578,-12.7464,4.20997,-7.85007,25.4897,-17.8871
64.792,-2.83315,-12.4273,3.94692,-9.81036,27.7039,-15.363
64.797,-2.91284,-12.0488,3.79852,-11.4359,29.2685,-11.904
64.801,-2.93739,-11.6603,3.5844,-12.6784,30.8984,-8.04263
64.806,-2.96767,-11.2073,3.44227,-13.8309,32.1879,-4.06354
64.811,-2.99158,-10.7396,3.33529,-14.6026,33.1429,0.144429
64.816,-2.93674,-10.2829,3.27281,-15.0665,33.9047,4.12786
64.821,-2.87013,-9.90398,3.20744,-15.0567,34.9957,8.16243
64.826,-2.7755,-9.61354,3.16026,-14.615,36.0111,11.7427
64.831,-2.60116,-9.39387,3.15045,-14.224,37.1495,15.1476
64.835,-2.40372,-9.30786,3.1636,-13.5578,38.4481,18.394
64.84,-2.22292,-9.26898,3.25691,-13.3818,39.6018,21.7233
64.846,-2.07,-9.32574,3.28624,-13.8103,40.7919,24.9556
64.851,-1.90334,-9.3966,3.3934,-14.348,42.1068,28.0307
64.855,-1.73701,-9.4779,3.56506,-15.0803,43.6228,30.6659
64.86,-1.62859,-9.67363,3.72322,-15.9806,45.6771,32.7071
64.866,-1.53321,-9.90919,3.8756,-17.0235,48.0023,34.4697
64.871,-1.38758,-10.2734,4.12165,-18.4915,50.9358,36.0383
64.875,-1.27604,-10.6806,4.35914,-20.8608,53.971,37.5778
64.881,-1.078,-10.9851,4.63861,-24.0601,57.1707,38.8995
64.886,-0.897004,-11.2674,4.99026,-27.6076,60.3515,39.926
64.89,-0.683273,-11.5572,5.36716,-31.087,63.4324,41.1817
64.895,-0.407725,-11.9129,5.57825,-34.132,66.2188,42.4236
64.901,-0.0668603,-12.2676,5.78948,-37.3284,67.502,43.739
64.906,0.100754,-12.3758,6.04855,-41.5556,67.5401,44.3309
64.91,0.109567,-12.6332,6.10233,-44.9789,67.9179,45.4171
64.916,0.283916,-12.9379,6.12828,-47.6745,66.9943,48.3547
64.921,0.407651,-13.0049,6.24226,-51.6541,65.4881,51.128
64.925,0.331049,-12.9338,6.23098,-57.1294,64.1816,52.7744
64.93,0.206419,-12.8966,5.93962,-61.591,62.859,55.6248
64.936,0.255489,-12.7849,5.52171,-63.7289,59.7568,60.5704
64.941,0.300231,-12.643,5.10301,-62.8718,53.6422,66.1911
64.945,0.198167,-12.521,4.81127,-59.9484,44.2474,71.3782
64.95,-0.107952,-12.4414,4.64216,-56.2853,33.1236,76.0309
64.956,-0.591567,-12.3952,4.59945,-53.4455,22.9195,80.2071
64.96,-1.01862,-12.2724,4.48903,-51.731,15.4393,84.1968
64.965,-1.30814,-12.1397,4.38413,-50.8422,10.7805,87.5145
64.971,-1.42365,-11.9297,4.31467,-50.3329,8.50552,89.7877
64.976,-1.47086,-11.6375,4.21474,-49.6007,7.55927,91.207
64.98,-1.47605,-11.338,4.13617,-48.6054,7.31279,92.1696
64.985,-1.55291,-11.0192,4.08341,-47.1917,7.55996,92.7835
64.991,-1.6319,-10.7258,4.0586,-45.2092,8.3583,93.3219
64.996,-1.62822,-10.4207,4.05638,-42.5705,8.98254,93.9306
65,-1.54086,-10.2135,4.07471,-39.7796,9.23786,95.0653
65.006,-1.48026,-9.96705,4.00315,-36.9985,8.97221,96.2199
65.011,-1.46097,-9.7159,3.99193,-34.1319,8.40769,97.2677
65.015,-1.45402,-9.5111,4.01016,-31.2246,7.81821,98.2437
65.02,-1.42152,-9.30216,4.04554,-28.4496,7.40167,99.188
65.026,-1.42959,-9.14848,4.06893,-25.8503,7.62437,100.121
65.031,-1.49164,-9.00314,4.0971,-24.0946,8.58077,100.943
65.035,-1.46306,-8.83431,4.12385,-22.7975,10.2917,101.448
65.04,-1.42679,-8.74987,4.11919,-21.8462,12.3834,101.832
65.045,-1.36928,-8.61354,4.16145,-21.2568,15.0254,102.027
65.05,-1.34366,-8.5097,4.23353,-20.9898,17.9999,101.974
65.055,-1.28951,-8.42141,4.22141,-20.9716,21.1509,101.926
65.06,-1.25199,-8.28425,4.2317,-21.0813,24.4333,102.071
65.065,-1.26013,-8.21287,4.23075,-21.3818,27.6681,101.813
65.07,-1.25489,-8.10376,4.26906,-22.0243,31.0348,101.471
65.075,-1.25267,-8.02733,4.31701,-22.5799,34.2951,101.007
65.079,-1.23938,-7.97474,4.29,-23.3436,37.7069,100.476
65.084,-1.22323,-7.90341,4.27031,-24.2647,40.9251,99.6632
65.089,-1.21523,-7.8753,4.26103,-25.1791,44.2792,98.859
65.094,-1.17312,-7.87032,4.25066,-26.1026,47.0975,97.873
65.099,-1.09792,-7.86358,4.18526,-26.9359,49.5753,97.0046
65.104,-0.978668,-7.85306,4.19646,-27.8352,51.7116,95.9583
65.109,-0.917341,-7.84239,4.18285,-28.6347,53.1872,94.8871
65.114,-0.818184,-7.84613,4.16319,-29.419,54.2861,93.6962
65.118,-0.707979,-7.85511,4.11499,-30.2321,54.6484,92.4858
65.123,-0.659186,-7.87358,4.09624,-30.7213,54.6482,91.1186
65.128,-0.561132,-7.94609,4.11206,-31.0993,54.0817,89.9597
65.133,-0.453954,-8.01888,4.12503,-31.3404,53.0787,88.6674
65.138,-0.390124,-8.05223,4.0915,-31.7259,51.5499,87.5794
65.143,-0.346018,-8.10311,4.04472,-31.9335,49.7818,86.6758
65.148,-0.292353,-8.09268,4.00648,-32.2857,47.4879,85.9765
65.152,-0.238017,-8.0876,4.01932,-32.4145,44.6659,85.2247
65.157,-0.198546,-8.0886,3.96884,-32.262,41.3138,84.4022
65.162,-0.138576,-8.03117,3.93005,-32.0838,37.4723,83.5052
65.167,-0.100119,-7.97122,3.90258,-31.7767,33.0877,82.8702
65.172,-0.0545765,-7.93798,3.88436,-31.1118,28.402,82.3877
65.177,-0.0100418,-7.84381,3.88915,-30.608,23.1525,81.854
65.182,-0.0121176,-7.75564,3.88988,-29.8334,17.4859,81.2044
65.187,0.00224689,-7.66426,3.89477,-28.931,11.6878,80.3619
65.192,0.0217699,-7.58096,3.85248,-27.9189,5.75024,79.4747
65.196,0.0161286,-7.48757,3.84124,-27.0174,-0.255057,78.4446
65.201,0.0555055,-7.40275,3.86262,-25.8942,-6.36218,77.1089
65.206,0.0739264,-7.30475,3.89601,-24.7121,-12.4859,75.5533
65.211,0.0815334,-7.25477,3.91552,-23.4938,-18.593,73.7013
65.216,0.0588014,-7.22151,3.95208,-22.3617,-24.6086,71.7685
65.221,0.104727,-7.22268,4.00302,-21.2003,-30.7438,69.5309
65.226,0.108098,-7.2107,3.98043,-20.0729,-36.7179,67.3735
65.23,0.0849453,-7.23904,4.00561,-18.8625,-42.7717,64.6688
65.235,0.0201165,-7.27679,4.04293,-17.5554,-48.6332,61.4335
65.241,-0.0611566,-7.36634,4.09704,-16.0154,-53.8829,57.8586
65.246,-0.138176,-7.47137,4.08571,-14.9832,-58.6816,54.0457
65.25,-0.230255,-7.54292,4.13557,-14.0577,-62.9558,50.2492
65.256,-0.292492,-7.62702,4.12129,-13.4833,-66.7927,46.3084
65.261,-0.316119,-7.60119,4.13958,-12.8356,-70.389,41.9627
65.265,-0.388262,-7.59386,4.14893,-12.16,-74.0751,37.7159
65.27,-0.433563,-7.59688,4.16493,-11.5413,-77.7891,33.0835
65.276,-0.545897,-7.63061,4.21048,-10.5981,-81.2615,27.8255
65.281,-0.63443,-7.67625,4.22079,-9.47866,-84.5469,22.4989
65.285,-0.700563,-7.74812,4.28959,-8.62351,-87.5013,16.907
65.291,-0.762189,-7.80527,4.2907,-7.85299,-90.1717,11.2202
65.296,-0.828389,-7.91086,4.3142,-6.94492,-92.4525,5.32042
65.3,-0.841575,-8.01436,4.33048,-6.17237,-94.3264,-0.849624
65.305,-0.867573,-8.17605,4.35969,-5.64208,-96.11,-7.39618
65.311,-0.853705,-8.35568,4.43817,-5.05051,-97.5105,-13.9892
65.316,-0.785075,-8.53466,4.53125,-4.52497,-98.6336,-21.0275
65.32,-0.733443,-8.79355,4.60989,-4.38756,-99.5434,-28.1011
65.325,-0.68694,-9.07552,4.78726,-4.27905,-100.571,-35.4615
65.331,-0.608968,-9.41772,4.97497,-4.1866,-101.651,-43.2794
65.335,-0.583532,-9.81611,5.17676,-4.11002,-102.562,-51.165
65.34,-0.614335,-10.2322,5.36087,-4.26874,-103.025,-59.0293
65.346,-0.611499,-10.6843,5.51153,-4.66349,-103.024,-66.6702
65.351,-0.657385,-11.1193,5.66512,-5.3964,-102.918,-73.9695
65.355,-0.737347,-11.435,5.76199,-6.32817,-102.744,-80.8873
65.36,-0.759574,-11.6677,5.85874,-7.59399,-102.49,-87.0363
65.366,-0.805984,-11.722,5.94077,-9.12581,-102.258,-92.1887
65.371,-0.894713,-11.7019,5.89555,-10.4379,-102.083,-97.0402
65.375,-0.986285,-11.617,5.88318,-11.4545,-101.959,-101.759
65.381,-1.11814,-11.5272,5.78923,-11.9872,-101.825,-106.568
65.386,-1.26336,-11.5063,5.70754,-11.9861,-101.806,-111.294
65.39,-1.36901,-11.4838,5.67222,-11.9498,-101.518,-115.522
65.395,-1.54273,-11.4833,5.59774,-11.5465,-100.996,-119.416
65.401,-1.7269,-11.4196,5.51565,-11.1473,-99.987,-122.755
65.406,-1.88479,-11.2972,5.36708,-10.8094,-98.298,-125.535
65.41,-2.07782,-11.2041,5.26978,-10.3125,-96.2229,-128.049
65.416,-2.31539,-11.0906,5.15631,-9.32816,-93.5464,-130.494
65.421,-2.51716,-11.0366,5.0025,-8.04879,-90.2865,-132.87
65.425,-2.61481,-11.0694,4.91769,-6.71968,-86.5162,-135.138
65.43,-2.75011,-11.1225,4.84295,-5.34004,-82.0121,-136.904
65.435,-2.83828,-11.1714,4.87088,-3.97125,-77.1733,-138.327
65.44,-2.89012,-11.3176,4.88004,-2.54762,-71.8648,-139.415
65.445,-2.92136,-11.4077,4.86919,-1.0528,-66.0491,-139.913
65.45,-2.8331,-11.5544,4.90928,0.272207,-60.047,-139.742
65.455,-2.79577,-11.6418,5.00565,1.61023,-54.1548,-138.696
65.46,-2.67291,-11.7036,5.00337,2.81037,-48.4148,-136.845
65.465,-2.56406,-11.7281,5.03306,3.97168,-42.8695,-134.483
65.47,-2.39971,-11.741,5.1432,5.37786,-37.6333,-131.303
65.474,-2.31044,-11.799,5.21004,6.52171,-32.8895,-127.479
65.479,-2.19306,-11.8147,5.2985,7.70844,-28.3747,-123.083
65.484,-2.05008,-11.7926,5.4494,9.0304,-24.0449,-118.029
65.489,-1.95808,-11.7323,5.51331,10.0032,-20.3231,-112.598
65.494,-1.82319,-11.6263,5.56535,10.6803,-16.9475,-106.645
65.499,-1.70596,-11.5599,5.61299,11.0867,-13.7739,-100.308
65.504,-1.56024,-11.4419,5.60187,11.7087,-11.2495,-93.8309
65.508,-1.44786,-11.2773,5.5597,12.1569,-9.13145,-86.8443
65.513,-1.30517,-11.1433,5.53724,12.6407,-7.60096,-79.6851
65.518,-1.16352,-11.0008,5.44614,12.9529,-7.14025,-72.3553
