t,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
56.731,-0.00116944,-11.7331,4.79335,81.492,-18.9836,6.61987
56.737,0.0379797,-11.6214,4.71101,82.5856,-15.2749,7.06211
56.741,0.0638345,-11.4542,4.59956,83.6043,-12.195,7.98612
56.747,0.0233172,-11.2672,4.45391,84.6594,-9.3404,9.01601
56.751,-0.00149126,-11.1018,4.41954,85.8335,-6.52558,10.2368
56.756,-0.0278865,-10.8154,4.37004,86.8961,-4.11439,11.8334
56.762,-0.101465,-10.501,4.29141,87.61,-1.70985,13.6068
56.766,-0.089415,-10.241,4.21088,88.3221,0.739632,15.5468
56.772,-0.0701126,-9.94502,4.09967,88.8312,3.42815,17.6435
56.776,-0.106438,-9.66804,4.06663,88.751,6.25692,19.7852
56.782,-0.155494,-9.41125,4.01434,88.1607,8.98029,21.9496
56.786,-0.164054,-9.21836,3.98325,87.7376,11.3275,23.5021
56.791,-0.186498,-9.02342,3.91988,87.1402,13.3698,25.6267
56.797,-0.206483,-8.84981,3.89036,86.4748,15.1243,28.0068
56.802,-0.226242,-8.70818,3.82035,85.7328,16.5583,29.8021
56.807,-0.247568,-8.54794,3.76285,84.8419,17.6554,31.776
56.812,-0.261794,-8.4097,3.74995,83.9748,18.7655,33.5231
56.817,-0.286848,-8.27818,3.70717,83.0821,19.5675,35.3978
56.822,-0.310669,-8.14397,3.69175,81.8983,19.8781,37.3124
56.827,-0.370568,-8.10956,3.66425,80.7801,20.0227,38.7808
56.832,-0.354422,-8.01868,3.61184,79.9559,19.4668,40.486
56.838,-0.378691,-7.95392,3.57305,79.0708,18.6245,41.955
56.843,-0.424036,-7.85738,3.58158,78.2656,17.5142,43.3185
56.848,-0.463794,-7.81114,3.49498,77.3961,16.0262,44.6042
56.853,-0.460261,-7.72976,3.42394,76.2822,14.4352,45.8256
56.858,-0.453913,-7.69921,3.45085,75.1526,12.81,46.6984
56.863,-0.479306,-7.65312,3.36446,74.1044,11.0529,47.4735
56.868,-0.467614,-7.57932,3.27452,72.6917,9.25508,48.0768
56.873,-0.482653,-7.52837,3.25007,71.3619,7.46158,48.5903
56.879,-0.484454,-7.41624,3.24085,70.0296,5.55438,49.1794
56.884,-0.500445,-7.37502,3.1629,68.4554,3.65779,49.6286
56.889,-0.483913,-7.30119,3.18175,66.8639,1.59085,49.7213
56.894,-0.495556,-7.22693,3.16158,65.2325,-0.342093,49.8668
56.899,-0.475191,-7.19372,3.10373,63.399,-2.3983,49.8197
56.904,-0.440492,-7.11977,3.08066,61.5288,-4.22923,49.6668
56.909,-0.435017,-7.07404,3.0684,59.7172,-6.2275,49.5597
56.914,-0.441779,-6.9933,3.04654,57.5008,-8.29123,49.2421
