t,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
56.371,3.08651,-3.87517,0.47002,-66.3377,-98.9628,17.9888
56.375,3.60357,-3.39487,0.571253,-74.4527,-97.1051,7.76525
56.38,3.60644,-2.96049,0.728834,-82.3989,-95.7467,-1.2963
56.385,3.46178,-2.67413,0.755882,-90.8682,-94.5687,-9.79883
56.39,3.3809,-2.53829,0.745467,-99.6139,-94.591,-17.7475
56.395,3.38863,-2.45984,0.768004,-107.815,-96.1631,-24.2005
56.4,3.27137,-2.46806,0.787001,-115.12,-98.1229,-29.8952
56.405,3.03672,-2.6072,0.83874,-122.693,-98.2847,-35.8812
56.41,2.96558,-2.76779,1.08121,-130.156,-97.0713,-42.8666
56.415,2.93563,-2.88242,1.32363,-136.607,-96.4585,-50.2724
56.419,2.73774,-3.03145,1.441,-142.719,-97.3082,-58.2182
56.424,2.52597,-3.26593,1.50329,-149.555,-99.3271,-65.6316
56.429,2.22655,-3.49352,1.77021,-156.3,-104.098,-70.6215
56.434,1.90549,-3.6927,2.06681,-160.993,-110.513,-74.5317
56.439,1.74804,-4.03511,2.24492,-164.556,-115.315,-78.2845
56.444,1.4879,-4.34788,2.43958,-167.89,-119.498,-81.1534
56.449,1.39666,-4.38728,2.58158,-171.636,-126.673,-84.7293
56.454,1.36526,-4.37199,2.6878,-176.793,-135.129,-89.2891
56.458,1.39011,-4.44711,2.74224,-182.452,-143.383,-92.9807
56.463,1.45816,-4.62426,2.82457,-187.746,-151.326,-96.1521
56.468,1.39074,-4.90701,3.05526,-192.389,-159.062,-97.983
56.473,1.32278,-5.26918,3.2348,-196.424,-166.827,-98.7822
56.478,1.30394,-5.61403,3.35553,-200.393,-174.028,-99.7782
56.483,1.30498,-6.06654,3.50411,-204.573,-180.454,-100.802
56.488,1.35024,-6.35928,3.80022,-208.696,-185.915,-102.314
56.493,1.22189,-6.55648,4.03601,-213.341,-190.398,-104
56.498,1.20718,-6.84909,4.20249,-217.9,-195.722,-104.543
56.503,1.34564,-7.20506,4.35577,-221.655,-200.944,-104.47
56.507,1.48289,-7.42187,4.74288,-225.434,-203.552,-105.655
56.513,1.77338,-7.90126,4.73403,-230.359,-206.461,-106.136
56.517,2.30305,-8.75592,4.50277,-235.636,-209.678,-107.032
56.523,2.71427,-9.15656,4.6874,-240.885,-212.167,-110.111
56.527,2.69073,-9.27102,5.25198,-246.094,-216.236,-112.31
56.533,2.723,-9.53546,5.74106,-249.262,-219.98,-112.404
56.538,2.71905,-10.059,6.16727,-251.742,-221.421,-111.455
56.542,2.61003,-10.6501,6.66807,-253.992,-222.723,-109.861
56.548,2.74806,-11.319,7.32066,-253.322,-229.19,-107.034
56.552,3.09441,-11.6811,7.82917,-251.23,-236.926,-104.625
56.558,3.21365,-11.8847,8.25702,-253.077,-240.841,-103.802
56.562,3.03749,-12.4987,8.56544,-256.72,-243.719,-101.91
56.568,2.75726,-13.1829,8.68666,-259.678,-245.225,-98.3521
56.572,2.37207,-13.8654,8.88654,-263.118,-245.82,-94.3322
56.577,1.84118,-14.7059,9.37343,-266.924,-245.841,-90.0354
56.583,0.985458,-15.4633,10.1738,-269.525,-243.811,-86.2719
56.587,-0.140279,-15.792,11.3881,-271.48,-239.818,-83.4036
56.593,-1.61579,-15.6792,12.9111,-273.808,-235.579,-80.3918
56.597,-2.93793,-15.5594,14.1605,-276.06,-233.543,-75.8878
56.603,-3.90041,-15.6907,14.7871,-278.55,-231.038,-71.2953
56.607,-4.5891,-15.7518,15.4286,-280.622,-225.776,-68.1214
56.613,-4.95764,-15.7139,16.0179,-280.397,-220.766,-65.9466
56.618,-4.83205,-15.4769,16.5527,-277.189,-218.142,-63.5977
56.623,-4.26424,-15.1078,17.0903,-271.261,-216.503,-59.585
56.628,-3.34315,-14.5358,17.5838,-262.794,-214.209,-53.2837
56.632,-2.91875,-13.8193,18.0329,-252.451,-210.433,-45.1328
